shop,datetime,price_reg,price_promo,article,name,category_path
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:29,659,659,в187579,"Игристое вино ""La Petite Perle"" White ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:30,2990,2990,в128921,"Игристое вино ""Mastro Binelli"" Prosecco Brut DOC ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:27,1390,1390,в72949,"Игристое вино ""Mastro Binelli"" Brut ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:30,2720,2720,в72950,"Игристое вино ""Mastro Binelli"" Brut,  1.5 л",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:33,2890,2890,в108810,"Игристое вино ""Mastro Binelli"" Brut, in tube,  1.5 л",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:35,1649,1649,в115551,"Игристое вино ""Mastro Binelli"" Brut, in tube ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:54,2150,1190,в145806,"Игристое вино ""Tete de Cheval"" Semi-dry ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:57,1830,1830,в181723,"Игристое вино ""Tete de Cheval"" Semi-dry, gift box ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:57,2340,1680,в69297,"Игристое вино Schenk Italia, ""Fonte"" Prosecco DOC ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:57,649,649,в57821,"Игристое вино ""Chateau Tamagne"" Semi-Sweet Blanc ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:00,209,209,в66862,"Игристое вино ""Chateau Tamagne"" Semi-Sweet Blanc,  200 мл",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:56,2299,2299,в12654,"Игристое вино ""Cinzano"" Spumante Prosecco ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:57:58,1080,1080,в73274,"Игристое вино ""Cinzano"" Spumante Prosecco, gift box ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:00,1770,1770,в213309,"Игристое вино ""Cinzano"" Spumante Prosecco,  375 мл",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:01,1339,1339,в46483,"Игристое вино Абрау-Дюрсо, ""Виктор Дравиньи"" Полусухое ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:02,859,859,в90330,"Игристое вино ""Золотая Балка"" Белое полусухое ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:05,3430,3430,в246603,"Игристое вино ""Mondoro"" Rose Secco ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:06,1890,1890,в12652,"Игристое вино ""Cinzano"" Asti Spumante DOCG ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:09,1229,1229,в12653,"Игристое вино ""Cinzano"" Asti Spumante DOCG, gift box ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:11,1339,1339,в59317,"Игристое вино Абрау-Дюрсо, ""Виктор Дравиньи"" Полусладкое ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:16,609,609,в29423,"Игристое вино ""Наследие Мастера ""Левъ Голицынъ"" Полусухое ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:15,639,639,в89963,"Игристое вино ""Золотая Балка"" Белое Брют ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:18,469,469,в145394,"Игристое вино ""Золотая Балка"" Белое Брют, в подарочной коробке ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:07,2150,1190,в145805,"Игристое вино ""Tete de Cheval"" Brut ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:10,2310,2310,в154658,"Игристое вино ""Tete de Cheval"" Brut, gift box ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:12,1099,1099,в187155,"Игристое вино ""Tete de Cheval"" Brut,  375 мл",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:15,5290,5290,в190444,"Игристое вино ""Tete de Cheval"" Brut,  1.5 л",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:18,5290,5290,в230664,"Игристое вино ""Tete de Cheval"" Brut, gift box,  1.5 л",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:06,12050,9990,в2755,"Шампанское Moet & Chandon, Brut ""Imperial"" Rose, gift box ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:09,11190,11190,в2754,"Шампанское Moet & Chandon, Brut ""Imperial"" Rose ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:12,3220,3220,в59160,"Шампанское Moet & Chandon, Brut ""Imperial"" Rose,  200 мл",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:14,22990,22990,в79705,"Шампанское Moet & Chandon, Brut ""Imperial"" Rose,  1.5 л",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:17,40490,40490,в116321,"Шампанское Moet & Chandon, Brut ""Imperial"" Rose, wooden box,  3 л",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:20,40490,40490,в167748,"Шампанское Moet & Chandon, Brut ""Imperial"" Rose,  3 л",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:22,1339,1339,в46480,"Игристое вино Абрау-Дюрсо, ""Виктор Дравиньи"" Экстра Брют ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:23,1929,1929,в2609,"Игристое вино ""Martini"" Brut ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:26,2020,2020,в35650,"Игристое вино ""Martini"" Brut, gift box ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:28,2190,2190,в165635,"Игристое вино ""Martini"" Rose Extra Dry, Prosecco DOC ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:26,2390,2390,в219193,"Игристое вино Canti, Prosecco, 2022 ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:30,589,589,в226869,"Игристое вино Canti, Prosecco, 2022,  200 мл",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:31,639,639,в90025,"Игристое вино ""Золотая Балка"" Белое полусладкое ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:23,3390,3390,в3517,"Игристое вино Ruggeri, Prosecco Valdobbiadene Giall'Oro DOCG ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:26,9040,9040,в3518,"Игристое вино Ruggeri, Prosecco Valdobbiadene Giall'Oro DOCG,  1.5 л",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:30,2390,2390,в5925,"Игристое вино Ruggeri, Prosecco Valdobbiadene Giall'Oro DOCG,  375 мл",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:32,4099,4099,в10226,"Игристое вино Ruggeri, Prosecco Valdobbiadene Giall'Oro DOCG, gift box ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:31,2250,2250,в29700,"Игристое вино Mondoro, Rose Dolce ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:33,2250,2250,в29701,"Игристое вино Mondoro, ""Gran Cuvee"" Rose, gift box ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:36,679,679,в35475,"Игристое вино Абрау-Дюрсо, ""Русское игристое"" Красное полусладкое ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:35,1160,1160,в145807,"Игристое вино ""Tete de Cheval"" Sweet ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:37,1409,1409,в180728,"Игристое вино ""Tete de Cheval"" Sweet, gift box ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:34,679,679,в11682,"Игристое вино Абрау-Дюрсо, ""Русское игристое"" Полусладкое ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:36,319,319,в46515,"Игристое вино Абрау-Дюрсо, Полусладкое,  375 мл",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:37,589,589,в90721,"Игристое вино Абрау-Дюрсо, Полусладкое, в подарочной коробке ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:39,219,219,в150331,"Игристое вино Абрау-Дюрсо, ""Русское игристое"" Полусладкое,  200 мл",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:37,2590,2590,в29387,"Игристое вино Mondoro, Brut ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-04 23:58:39,3799,3799,в29388,"Игристое вино Mondoro, Brut, gift box ",Шампанское
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:32,14190,12990,в101862,"Виски Macallan, ""Triple Cask Matured"" 12 Years Old, gift box,  0.7 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:33,10490,10490,в106672,"Виски Macallan, ""Triple Cask Matured"" 12 Years Old, gift box,  0.5 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:35,1490,1490,в114249,"Виски Macallan, ""Triple Cask Matured"" 12 Years Old, gift box,  50 мл",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:36,14190,14190,в235346,"Виски Macallan, ""Triple Cask Matured"" 12 Years Old, gift box,  0.75 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:33,11990,11990,в71280,"Виски ""Macallan"" Double Cask 12 Years Old, gift box,  0.7 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:34,9990,9990,в183737,"Виски ""Macallan"" Double Cask 12 Years Old, gift box,  0.5 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:35,14190,14190,в235347,"Виски Macallan ""Double Cask"" 12 Years Old, gift box,  0.75 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:36,11490,11490,в246641,"Виски ""Macallan"" Double Cask 12 Years Old, gift box,  350 мл",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:33,2199,1890,в8057,"Виски ""Ballantine's"" Finest,  0.7 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:35,1890,1590,в2332,"Виски ""Ballantine's"" Finest,  0.5 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:36,2790,2790,в2333,"Виски ""Ballantine's"" Finest,  1 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:37,629,499,в8059,"Виски ""Ballantine's"" Finest,  50 мл",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:38,309,309,в33518,"Виски ""Ballantine's"" Finest,  375 мл",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:39,16990,16990,в37453,"Виски ""Ballantine's"" Finest,  4.5 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:40,9990,9990,в83674,"Виски ""Ballantine's"" Finest,  3 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:41,3600,3600,в96804,"Виски ""Ballantine's"" Finest,  2 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:42,1319,1319,в158881,"Виски ""Ballantine's"" Finest,  200 мл",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:43,2290,2290,в225051,"Виски ""Ballantine's"" Finest,  0.75 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:37,4890,3790,в218011,"Виски ""Chivas Regal"" 12 Years Old, with box,  0.75 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:38,2799,2799,в2346,"Виски ""Chivas Regal"" 12 years old, with box,  375 мл",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:39,3849,2990,в2347,"Виски ""Chivas Regal"" 12 years old, with box,  0.5 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:40,4890,3790,в2349,"Виски ""Chivas Regal"" 12 years old, with box,  0.7 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:41,5990,4899,в2351,"Виски ""Chivas Regal"" 12 years old, with box,  1 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:42,33990,33990,в2353,"Виски ""Chivas Regal"" 12 years old, with box,  4.5 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:43,2090,2090,в160334,"Виски ""Chivas Regal"" 12 years old, with box,  350 мл",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:43,1790,1790,в247080,"Виски ""Chivas Regal"" 12 Years Old, with box,  200 мл",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:33,2849,2849,в2663,"Виски ""Jack Daniels"",  0.7 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:34,2149,2149,в2661,"Виски Jack Daniels,  375 мл",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:35,2590,1999,в2662,"Виски ""Jack Daniels"",  0.5 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:36,3830,3830,в2666,"Виски ""Jack Daniels"",  1 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:37,13990,13990,в2667,"Виски ""Jack Daniels"", on Cradle,  3 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:38,359,359,в37754,"Виски ""Jack Daniels"",  50 мл",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:39,420,420,в83581,"Виски Jack Daniels,  100 мл",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:39,3549,3549,в126293,"Виски ""Jack Daniels"",  0.75 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:40,1790,1790,в156418,"Виски ""Jack Daniels"",  350 мл",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:41,8090,8090,в176092,"Виски ""Jack Daniels"",  1.75 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:43,14990,14990,в216513,"Виски ""Jack Daniels"",  3 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:43,16490,16490,в229515,"Виски ""Jack Daniels"",  1.5 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:38,2690,2690,в14220,"Виски ""Jameson"",  0.7 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:39,3699,3699,в2341,"Виски ""Jameson"",  1 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:40,1349,1349,в18536,"Виски ""Jameson"",  350 мл",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:41,2429,2429,в18537,"Виски ""Jameson"",  0.5 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:42,509,459,в23135,"Виски ""Jameson"",  50 мл",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:42,6990,6990,в72764,"Виски ""Jameson"",  1.75 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:43,1119,1119,в158882,"Виски ""Jameson"",  200 мл",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:44,3149,3149,в229643,"Виски ""Jameson"",  0.75 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:45,4649,4649,в6466,"Виски ""Monkey Shoulder"",  0.7 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:46,1280,1280,в53779,"Виски ""Monkey Shoulder"",  50 мл",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:47,8340,8340,в85361,"Виски ""Monkey Shoulder"",  1 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:48,5990,5990,в173843,"Виски ""Monkey Shoulder"",  0.5 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:45,2530,1999,в4227,"Виски ""Tullamore Dew"",  0.7 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:46,2190,2190,в4226,"Виски Tullamore Dew,  350 мл",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:47,3590,3590,в4228,"Виски ""Tullamore Dew"",  1 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:48,609,609,в31885,"Виски ""Tullamore Dew"",  50 мл",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:49,2829,2829,в35852,"Виски ""Tullamore Dew"",  0.5 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:45,5700,4690,в225050,"Виски ""Glenmorangie"" The Original, in gift box,  0.7 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:46,5990,5990,в3279,"Виски ""Glenmorangie"" The Original, in gift box,  0.75 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:47,1239,1239,в29228,"Виски Glenmorangie ""The Original"", in gift box,  100 мл",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:48,3290,3290,в50755,"Виски Glenmorangie ""The Original"", in gift box,  0.5 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:49,2650,2650,в117789,"Виски ""Glenmorangie"" The Original, in gift box,  350 мл",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:50,6990,6990,в117790,"Виски ""Glenmorangie"" The Original, in gift box,  1 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:50,9990,8990,в4327,"Виски ""Balvenie"" Doublewood 12 Years Old, gift tube,  0.7 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:51,1390,1390,в51409,"Виски ""Balvenie"" Doublewood 12 Years Old, gift tube,  50 мл",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:51,14990,14990,в2325,"Виски ""Lagavulin"" malt 16 years old, with box,  0.7 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:53,8190,8190,в102702,"Виски ""Singleton"" of Dufftown 15 Years Old, gift box,  0.7 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:53,7490,7490,в214425,"Виски ""Caol Ila"" 12 Years Old, gift box,  0.7 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:54,12390,12390,в247074,"Виски ""Caol Ila"" 12 Years Old, gift box,  1 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:46,2190,2190,в2402,"Виски ""Jim Beam"",  0.7 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:47,1690,1690,в2401,"Виски ""Jim Beam"",  0.5 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:48,1509,1509,в2403,"Виски Jim Beam,  0.75 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:49,2790,2790,в2404,"Виски ""Jim Beam"",  1 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:50,1290,1290,в24156,"Виски ""Jim Beam"",  350 мл",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:51,220,220,в79105,"Виски ""Jim Beam"",  50 мл",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:52,459,459,в158033,"Виски ""Jim Beam"",  200 мл",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:52,3290,3290,в158034,"Виски ""Jim Beam"",  1.5 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:54,2410,2410,в224577,"Виски ""Jim Beam"",  0.75 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:54,4949,4949,в226239,"Виски ""Jim Beam"",  1.75 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:55,3390,3390,в121705,"Виски ""Dewar's"" Caribbean Smooth 8 Years Old, gift box,  0.7 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:56,9990,9990,в3265,"Виски ""Ardbeg"" 10 YO, in gift box,  0.7 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:57,4849,4410,в19546,"Виски Isle Of Jura 10 Years Old, gift box,  0.7 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:51,5820,5820,в50986,"Виски ""Glenfiddich"" 12 Years Old, in tube,  0.7 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:52,1530,1530,в4333,"Виски Glenfiddich 12 Years Old, in tube,  375 мл",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:54,7190,7190,в4334,"Виски ""Glenfiddich"" 12 Years Old, in tube,  0.5 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:55,5990,5990,в4335,"Виски ""Glenfiddich"" 12 Years Old, in tube,  0.75 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:55,439,439,в31994,"Виски ""Glenfiddich"" 12 Years Old, in tube,  50 мл",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:56,4390,4390,в57265,"Виски Glenfiddich 12 Years Old, in tube,  1 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:57,4549,4549,в218563,"Виски ""Glenfiddich"" 12 Years Old, in tube,  350 мл",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:59,4549,4549,в113055,"Виски ""Singleton"" of Dufftown 12 Years Old, gift box,  0.7 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:01:00,6990,6990,в221858,"Виски ""Singleton"" of Dufftown 12 Years Old, gift box,  0.75 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:56,2390,1990,в2388,"Виски ""The Famous Grouse"" Finest,  0.7 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:57,1790,1790,в2387,"Виски ""The Famous Grouse"" Finest,  0.5 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:58,2990,2990,в2391,"Виски ""The Famous Grouse"" Finest,  1 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:59,899,899,в18271,"Виски The Famous Grouse Finest,  200 мл",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:01:00,759,759,в18272,"Виски ""The Famous Grouse"" Finest,  350 мл",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:01:01,219,219,в24222,"Виски ""The Famous Grouse"" Finest,  50 мл",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:01:02,1819,1819,в208603,"Виски ""The Famous Grouse"" Finest,  0.75 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:01:02,5990,4190,в2287,"Виски ""Bushmills"" Malt 10 Years Old, with box,  0.7 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:59,189,189,в202645,"Виски ""Fowler's"" Grain,  50 мл",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:00:59,759,759,в140253,"Виски ""Fowler's"" Grain,  0.5 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:01:00,139,139,в191004,"Виски ""Fowler's"" Grain,  100 мл",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:01:01,259,259,в191005,"Виски ""Fowler's"" Grain,  250 мл",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:01:01,1090,1090,в191006,"Виски ""Fowler's"" Grain,  1 л",Виски
"г. Москва, ул. Бакунинская, д. 26-30",2025-02-05 00:01:02,259,259,в232257,"Виски ""Fowler's"" Grain,  200 мл",Виски
